Title,Image_1,Image_2,Image_3,Image_4,objects,length
Ironworkers,https://www.bls.gov/ooh/images/15260.jpg,https://www.bls.gov/ooh/images/2956.jpg,https://www.bls.gov/ooh/images/2957.jpg,https://www.bls.gov/ooh/images/2954.jpg,"['Flag', 'Animal', 'Vase', 'Ladder', 'Human hand', 'Book', 'Door', 'Mirror', 'Clothing', 'Billboard', 'Houseplant', 'Window blind', 'Bird', 'Suit', 'Tower', 'Street light', 'Chair', 'Wine rack', 'Toy', 'Train', 'Human face', 'Stairs', 'Flower', 'House', 'Curtain', 'Accordion', 'Human head', 'Human leg', 'Musical instrument', 'Palm tree', 'Person', 'Footwear', 'Human arm', 'Boat', 'Fashion accessory', 'Vehicle', 'Flowerpot', 'Furniture', 'Wheel', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Watercraft', 'Man', 'Poster', 'Lamp', 'Window', 'Building', 'Guitar', 'Fish', 'Harp', 'Picture frame', 'Auto part', 'Sports equipment', 'Human body', 'Plant', 'Land vehicle', 'Fountain', 'Skyscraper', 'Woman', 'Sculpture', 'Car', 'Trousers', 'Human hair', 'Tree']",66
Janitors and Building Cleaners,https://www.bls.gov/ooh/images/15116.jpg,https://www.bls.gov/ooh/images/2674.jpg,https://www.bls.gov/ooh/images/2675.jpg,https://www.bls.gov/ooh/images/2677.jpg,"['Ladder', 'Human hand', 'Tank', 'Door', 'Shorts', 'Table', 'Clothing', 'Helicopter', 'Coat', 'Human arm', 'Fashion accessory', 'Boat', 'Jeans', 'Man', 'Glove', 'Treadmill', 'Sports uniform', 'Sports equipment', 'Auto part', 'Human body', 'Trousers', 'Human hair', 'Tree', 'Baseball bat', 'Human ear', 'Human nose', 'Cart', 'Weapon', 'Christmas tree', 'Flower', 'Snowplow', 'Human eye', 'Furniture', 'Medical equipment', 'Girl', 'Window', 'Aircraft', 'Guitar', 'Paddle', 'Land vehicle', 'Bookcase', 'Woman', 'Drum', 'Ski', 'Flag', 'Tool', 'Tire', 'Jacket', 'Human mouth', 'Suit', 'Chair', 'Shirt', 'Toy', 'Tripod', 'Human face', 'Training bench', 'Human head', 'Human leg', 'Musical instrument', 'Mammal', 'Hiking equipment', 'Stationary bicycle', 'Watercraft', 'Motorcycle', 'Bowling equipment', 'Sculpture', 'Microphone', 'Fire hydrant', 'Porch', 'Maple', 'Suitcase', 'Houseplant', 'House', 'Stapler', 'Person', 'Footwear', 'Dress', 'Vehicle', 'Wheel', 'Boy', 'Bronze sculpture', 'Building', 'Fountain', 'Plant', 'Shelf', 'Car']",86
Jewelers and Precious Stone and Metal Workers,https://www.bls.gov/ooh/images/15710.jpg,https://www.bls.gov/ooh/images/3139.jpg,https://www.bls.gov/ooh/images/3141.jpg,https://www.bls.gov/ooh/images/3142.jpg,"['Human hand', 'Book', 'Table', 'Clothing', 'Spatula', 'Desk', 'Cabinetry', 'Human beard', 'Human arm', 'Fashion accessory', 'Jeans', 'Man', 'Spoon', 'Truck', 'Auto part', 'Sports equipment', 'Human body', 'Syringe', 'Human hair', 'Knife', 'Human ear', 'Human nose', 'Snack', 'Corded phone', 'Weapon', 'Headphones', 'Furniture', 'Telephone', 'Medical equipment', 'Girl', 'Countertop', 'Fork', 'Window', 'Aircraft', 'Carnivore', 'Flute', 'Tap', 'Cat', 'Land vehicle', 'Glasses', 'Ratchet', 'Dairy', 'Woman', 'Shower', 'Animal', 'Tool', 'Drinking straw', 'Tableware', 'Sword', 'Screwdriver', 'Human mouth', 'Suit', 'Chisel', 'Drink', 'Chair', 'Shirt', 'Toy', 'Flashlight', 'Human face', 'Human head', 'Pen', 'Musical instrument', 'Dessert', 'Mammal', 'Fast food', 'Dagger', 'Baked goods', 'Picture frame', 'Scissors', 'Wrench', 'Microphone', 'Hammer', 'Office supplies', 'Toothbrush', 'Office building', 'Television', 'Houseplant', 'Person', 'Footwear', 'Vehicle', 'Wheel', 'Food', 'Adhesive tape', 'Home appliance', 'Building', 'Cosmetics', 'Plant', 'Drawer', 'Shelf', 'Oboe', 'Car', 'Chest of drawers']",92
Judges and Hearing Officers,https://www.bls.gov/ooh/images/15492.jpg,https://www.bls.gov/ooh/images/2151.jpg,https://www.bls.gov/ooh/images/2152.jpg,https://www.bls.gov/ooh/images/2154.jpg,"['Flag', 'Human hand', 'Book', 'Human nose', 'Helmet', 'Suitcase', 'Couch', 'Jacket', 'Table', 'Clothing', 'Human mouth', 'Suit', 'Desk', 'Chair', 'Luggage and bags', 'Shirt', 'Coat', 'Toy', 'Human face', 'Curtain', 'Cabinetry', 'Human head', 'Human leg', 'Musical instrument', 'Dog', 'Person', 'Footwear', 'Fashion accessory', 'Human arm', 'Dress', 'Human eye', 'Scarf', 'Furniture', 'Vehicle', 'Medical equipment', 'Mammal', 'Girl', 'Boy', 'Man', 'Glove', 'Office supplies', 'Box', 'Bed', 'Sports uniform', 'Hat', 'Human body', 'Land vehicle', 'Glasses', 'Computer mouse', 'Drawer', 'Woman', 'Car', 'Human hair', 'Human foot']",54
Kindergarten and Elementary School Teachers,https://www.bls.gov/ooh/images/15273.jpg,https://www.bls.gov/ooh/images/2175.jpg,https://www.bls.gov/ooh/images/2177.jpg,https://www.bls.gov/ooh/images/2178.jpg,"['Office building', 'Human hand', 'Human ear', 'Snack', 'Human nose', 'Helmet', 'Jacket', 'Table', 'Clothing', 'Tableware', 'Desk', 'Human mouth', 'Suit', 'Drink', 'Chair', 'Toy', 'Plate', 'Human face', 'Human head', 'Dessert', 'Human leg', 'Person', 'Footwear', 'Human arm', 'Fashion accessory', 'Dress', 'Human eye', 'Furniture', 'Medical equipment', 'Mammal', 'Girl', 'Boy', 'Poster', 'Fast food', 'Man', 'Bowl', 'Jeans', 'Food', 'Window', 'Baked goods', 'Building', 'Sports uniform', 'Sports equipment', 'Auto part', 'Human body', 'Bottle', 'Cake', 'Woman', 'Computer keyboard', 'Human hair', 'Microphone', 'Laptop', 'Office supplies']",53
Labor Relations Specialists,https://www.bls.gov/ooh/images/27611.jpg,https://www.bls.gov/ooh/images/27613.jpg,https://www.bls.gov/ooh/images/27609.jpg,https://www.bls.gov/ooh/images/27610.jpg,"['Office building', 'Tie', 'Sunglasses', 'Human hand', 'Human ear', 'Human nose', 'Snack', 'Whiteboard', 'Door', 'Jacket', 'Shorts', 'Table', 'Clothing', 'Human mouth', 'Suit', 'Desk', 'Chair', 'Shirt', 'Coat', 'Human face', 'Human head', 'Human leg', 'Person', 'Footwear', 'Human arm', 'Dress', 'Fashion accessory', 'Human eye', 'Vehicle', 'Furniture', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Man', 'Goggles', 'Window', 'Sports equipment', 'Human body', 'Land vehicle', 'Glasses', 'Woman', 'Car', 'Trousers', 'Human hair']",45
Landscape Architects,https://www.bls.gov/ooh/images/15079.jpg,https://www.bls.gov/ooh/images/3487.jpg,https://www.bls.gov/ooh/images/1848.jpg,https://www.bls.gov/ooh/images/3488.jpg,"['Animal', 'Office building', 'Tie', 'Sea turtle', 'Human hand', 'Human ear', 'Human nose', 'Book', 'Musical keyboard', 'Maple', 'Jacket', 'Turtle', 'Table', 'Clothing', 'Tableware', 'Sword', 'Tortoise', 'Desk', 'Human mouth', 'Suit', 'Chair', 'Hamster', 'Skateboard', 'Shirt', 'Toy', 'Plate', 'Weapon', 'Human face', 'Flower', 'Human head', 'Human leg', 'Musical instrument', 'Person', 'Footwear', 'Human arm', 'Dress', 'Fashion accessory', 'Human eye', 'Furniture', 'Vehicle', 'Medical equipment', 'Piano', 'Mammal', 'Girl', 'Boy', 'Poster', 'Man', 'Food', 'Window', 'Fruit', 'Fish', 'Sports uniform', 'Auto part', 'Mouse', 'Human body', 'Plant', 'Sports equipment', 'Bottle', 'Laptop', 'Woman', 'Seat belt', 'Human hair', 'Vegetable', 'Airplane', 'Tree', 'Office supplies']",66
Lawyers,https://www.bls.gov/ooh/images/15494.jpg,https://www.bls.gov/ooh/images/2145.jpg,https://www.bls.gov/ooh/images/2146.jpg,https://www.bls.gov/ooh/images/2147.jpg,"['Office building', 'Tie', 'Human hand', 'Book', 'Coffeemaker', 'Human ear', 'Human nose', 'Suitcase', 'Couch', 'Jacket', 'Table', 'Clothing', 'Desk', 'Suit', 'Human mouth', 'Chair', 'Shirt', 'Coat', 'Human face', 'Human head', 'Human leg', 'Stapler', 'Musical instrument', 'Person', 'Footwear', 'Human arm', 'Fashion accessory', 'Dress', 'Human eye', 'Furniture', 'Piano', 'Mammal', 'Girl', 'Boy', 'Man', 'Home appliance', 'Building', 'Guitar', 'Sports uniform', 'Bookcase', 'Human body', 'Plant', 'Bowling equipment', 'Woman', 'Shelf', 'Trousers', 'Sofa bed', 'Human hair', 'Tree', 'Office supplies']",50
Librarians and Library Media Specialists,https://www.bls.gov/ooh/images/15275.jpg,https://www.bls.gov/ooh/images/15276.jpg,https://www.bls.gov/ooh/images/2216.jpg,https://www.bls.gov/ooh/images/2217.jpg,"['Office building', 'Human hand', 'Book', 'Coffee table', 'Tire', 'Table', 'Clothing', 'Desk', 'Suit', 'Drink', 'Chair', 'Toy', 'Human face', 'Bicycle', 'Human leg', 'Human head', 'Musical instrument', 'Person', 'Footwear', 'Human arm', 'Dress', 'Wheel', 'Furniture', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Poster', 'Man', 'Countertop', 'Wheelchair', 'Bicycle wheel', 'Building', 'Land vehicle', 'Human body', 'Bookcase', 'Glasses', 'Woman', 'Shelf', 'Human hair']",40
Library Technicians and Assistants,https://www.bls.gov/ooh/images/15278.jpg,https://www.bls.gov/ooh/images/15279.jpg,https://www.bls.gov/ooh/images/2223.jpg,https://www.bls.gov/ooh/images/2224.jpg,"['Office building', 'Human hand', 'Book', 'Human ear', 'Door', 'Jacket', 'Tire', 'Table', 'Clothing', 'Desk', 'Suit', 'Human mouth', 'Chair', 'Shirt', 'Coat', 'Closet', 'Human face', 'House', 'Cabinetry', 'Human head', 'Musical instrument', 'Person', 'Footwear', 'Human arm', 'Dress', 'Human eye', 'Furniture', 'Wheel', 'Drum', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Man', 'Convenience store', 'Window', 'Building', 'Bookcase', 'Human body', 'Glasses', 'Land vehicle', 'Woman', 'Shelf', 'Car', 'Human hair', 'Office supplies']",46
Licensed Practical and Licensed Vocational Nurses,https://www.bls.gov/ooh/images/15363.jpg,https://www.bls.gov/ooh/images/2518.jpg,https://www.bls.gov/ooh/images/2519.jpg,https://www.bls.gov/ooh/images/2521.jpg,"['Office building', 'Human hand', 'Human ear', 'Book', 'Human nose', 'Sink', 'Jacket', 'Mirror', 'Table', 'Clothing', 'Shorts', 'Bathroom accessory', 'Human mouth', 'Suit', 'Balloon', 'Desk', 'Chair', 'Shirt', 'Human face', 'Human head', 'Human leg', 'Bathtub', 'Person', 'Footwear', 'Human arm', 'Dress', 'Fashion accessory', 'Human eye', 'Swimming pool', 'Refrigerator', 'Furniture', 'Vehicle', 'Drum', 'Medical equipment', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Sewing machine', 'Man', 'Pillow', 'Poster', 'Mobile phone', 'Home appliance', 'Window', 'Sports uniform', 'Picture frame', 'Human body', 'Kitchen appliance', 'Glasses', 'Woman', 'Human hair', 'Tree', 'Office supplies']",54
Line Installers and Repairers,https://www.bls.gov/ooh/images/15470.jpg,https://www.bls.gov/ooh/images/3056.jpg,https://www.bls.gov/ooh/images/3057.jpg,https://www.bls.gov/ooh/images/3059.jpg,"['Tool', 'Human hand', 'Helmet', 'Tire', 'Clothing', 'Billboard', 'Bow and arrow', 'Bird', 'Tower', 'Helicopter', 'Kite', 'Street light', 'Traffic light', 'Toy', 'Weapon', 'Human face', 'Bicycle', 'Flower', 'House', 'Racket', 'Human head', 'Human leg', 'Palm tree', 'Musical instrument', 'Person', 'Baseball bat', 'Footwear', 'Human arm', 'Boat', 'Fashion accessory', 'Vehicle', 'Wheel', 'Drum', 'Mammal', 'Parachute', 'Hiking equipment', 'Watercraft', 'Man', 'Window', 'Aircraft', 'Bicycle wheel', 'Building', 'Guitar', 'Tennis racket', 'Motorcycle', 'Sports equipment', 'Tree house', 'Land vehicle', 'Human body', 'Auto part', 'Plant', 'Skyscraper', 'Woman', 'Rifle', 'Shotgun', 'Sculpture', 'Car', 'Human hair', 'Airplane', 'Tree']",60
Loan Officers,https://www.bls.gov/ooh/images/15152.jpg,https://www.bls.gov/ooh/images/1776.jpg,https://www.bls.gov/ooh/images/1778.jpg,https://www.bls.gov/ooh/images/1779.jpg,"['Office building', 'Sunglasses', 'Human hand', 'Book', 'Human nose', 'Human ear', 'Television', 'Snack', 'Coffee table', 'Jacket', 'Table', 'Clothing', 'Tableware', 'Human mouth', 'Suit', 'Desk', 'Chair', 'Shirt', 'Computer monitor', 'Human face', 'Human head', 'Human leg', 'Person', 'Footwear', 'Fashion accessory', 'Human arm', 'Dress', 'Human eye', 'Furniture', 'Wheel', 'Vehicle', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Fast food', 'Man', 'Goggles', 'Poster', 'Food', 'Window', 'Home appliance', 'Baked goods', 'Picture frame', 'Human body', 'Plant', 'Glasses', 'Land vehicle', 'Woman', 'Shelf', 'Human hair', 'Office supplies']",52
Lodging Managers,https://www.bls.gov/ooh/images/15586.jpg,https://www.bls.gov/ooh/images/1670.jpg,https://www.bls.gov/ooh/images/1671.jpg,https://www.bls.gov/ooh/images/1673.jpg,"['Office building', 'Sunglasses', 'Human hand', 'Coffee table', 'Human nose', 'Human ear', 'Door', 'Jacket', 'Suitcase', 'Shorts', 'Table', 'Clothing', 'Houseplant', 'Human mouth', 'Suit', 'Desk', 'Chair', 'Luggage and bags', 'Shirt', 'Coat', 'Human face', 'House', 'Cabinetry', 'Human head', 'Human leg', 'Person', 'Briefcase', 'Footwear', 'Human arm', 'Dress', 'Fashion accessory', 'Human eye', 'Furniture', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Man', 'Countertop', 'Food', 'Picnic basket', 'Picture frame', 'Human body', 'Plant', 'Glasses', 'Handbag', 'Kitchen appliance', 'Drawer', 'Woman', 'Shelf', 'Trousers', 'Human hair', 'Tree']",53
Logging Workers,https://www.bls.gov/ooh/images/15315.jpg,https://www.bls.gov/ooh/images/3359.jpg,https://www.bls.gov/ooh/images/3361.jpg,https://www.bls.gov/ooh/images/3362.jpg,"['Ski', 'Animal', 'Human hand', 'Maple', 'Helmet', 'Invertebrate', 'Jacket', 'Clothing', 'Bat', 'Bird', 'Baseball glove', 'Skateboard', 'Weapon', 'Human face', 'Flower', 'House', 'Human leg', 'Human head', 'Dog', 'Person', 'Footwear', 'Human arm', 'Fashion accessory', 'Vehicle', 'Wheel', 'Mammal', 'Hiking equipment', 'Boy', 'Jeans', 'Football helmet', 'Man', 'Girl', 'Sock', 'Glove', 'Window', 'Hat', 'Sports equipment', 'Auto part', 'Land vehicle', 'Plant', 'Human body', 'Glasses', 'Woman', 'Sculpture', 'Car', 'Trousers', 'Chainsaw', 'Tree']",48
Logisticians,https://www.bls.gov/ooh/images/15154.jpg,https://www.bls.gov/ooh/images/3240.jpg,https://www.bls.gov/ooh/images/3241.jpg,https://www.bls.gov/ooh/images/3242.jpg,"['Office building', 'Chest of drawers', 'Tie', 'Human hand', 'Cupboard', 'Human nose', 'Helmet', 'Human ear', 'Jacket', 'Couch', 'Shorts', 'Table', 'Clothing', 'Fedora', 'Human mouth', 'Suit', 'Desk', 'Drink', 'Chair', 'Beer', 'Shirt', 'Coat', 'Train', 'Human face', 'Wardrobe', 'House', 'Cabinetry', 'Human head', 'Human leg', 'Musical instrument', 'Person', 'Footwear', 'Human arm', 'Dress', 'Fashion accessory', 'Human eye', 'Vehicle', 'Furniture', 'Wheel', 'Drum', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Football helmet', 'Man', 'Van', 'Countertop', 'Wine', 'Nightstand', 'Building', 'Guitar', 'Box', 'Hat', 'Sports uniform', 'Land vehicle', 'Human body', 'Glasses', 'Bottle', 'Drawer', 'Sun hat', 'Woman', 'Shelf', 'Car', 'Trousers', 'Human hair', 'Microphone', 'Airplane', 'Office supplies']",69
Machinists and Tool and Die Makers,https://www.bls.gov/ooh/images/15714.jpg,https://www.bls.gov/ooh/images/3092.jpg,https://www.bls.gov/ooh/images/3094.jpg,https://www.bls.gov/ooh/images/3095.jpg,"['Sunglasses', 'Human hand', 'Book', 'Tank', 'Door', 'Shorts', 'Table', 'Clothing', 'Desk', 'Helicopter', 'Human arm', 'Boat', 'Fashion accessory', 'Jeans', 'Poster', 'Man', 'Goggles', 'Truck', 'Auto part', 'Human body', 'Trousers', 'Human hair', 'Human ear', 'Bus', 'Human nose', 'Train', 'Corded phone', 'Weapon', 'Flower', 'Human eye', 'Headphones', 'Furniture', 'Telephone', 'Medical equipment', 'Sewing machine', 'Van', 'Countertop', 'Window', 'Aircraft', 'Bicycle wheel', 'Land vehicle', 'Kitchen appliance', 'Glasses', 'Computer mouse', 'Woman', 'Rifle', 'Light bulb', 'Tool', 'Tire', 'Jacket', 'Vehicle registration plate', 'Human mouth', 'Suit', 'Chair', 'Toy', 'Computer monitor', 'Human face', 'Human head', 'Human leg', 'Musical instrument', 'Mammal', 'Watercraft', 'Motorcycle', 'Picture frame', 'Microphone', 'Office supplies', 'Office building', 'Television', 'Mirror', 'Person', 'Footwear', 'Vehicle', 'Wheel', 'Boy', 'Home appliance', 'Building', 'Computer keyboard', 'Car', 'Laptop', 'Airplane']",80
Management Analysts,https://www.bls.gov/ooh/images/15156.jpg,https://www.bls.gov/ooh/images/1728.jpg,https://www.bls.gov/ooh/images/1729.jpg,https://www.bls.gov/ooh/images/1731.jpg,"['Office building', 'Sunglasses', 'Human hand', 'Human ear', 'Snack', 'Human nose', 'Whiteboard', 'Door', 'Jacket', 'Shorts', 'Table', 'Clothing', 'Tableware', 'Window blind', 'Sandal', 'Desk', 'Suit', 'Human mouth', 'Drink', 'Chair', 'Shirt', 'Coat', 'Computer monitor', 'High heels', 'Human face', 'Boot', 'House', 'Human head', 'Human leg', 'Person', 'Footwear', 'Human arm', 'Fashion accessory', 'Dress', 'Human eye', 'Furniture', 'Vehicle', 'Mammal', 'Girl', 'Boy', 'Poster', 'Fast food', 'Man', 'Goggles', 'Jeans', 'Food', 'Window', 'Porch', 'Building', 'Human body', 'Plant', 'Glasses', 'Land vehicle', 'Woman', 'Trousers', 'Human hair', 'Laptop', 'Tree', 'Office supplies']",59
Manicurists and Pedicurists,https://www.bls.gov/ooh/images/15688.jpg,https://www.bls.gov/ooh/images/2716.jpg,https://www.bls.gov/ooh/images/2717.jpg,https://www.bls.gov/ooh/images/2719.jpg,"['Vase', 'Animal', 'Tool', 'Human hand', 'Human ear', 'Human nose', 'Horse', 'Shorts', 'Table', 'Clothing', 'Tableware', 'Houseplant', 'Sandal', 'Human mouth', 'Drink', 'Chair', 'Toy', 'Human face', 'Flower', 'Pen', 'Human leg', 'Rose', 'Dessert', 'Person', 'Human head', 'Musical instrument', 'Fashion accessory', 'Human arm', 'Footwear', 'Dress', 'Human eye', 'Dog', 'Furniture', 'Vehicle', 'Medical equipment', 'Flowerpot', 'Mammal', 'Girl', 'Boy', 'Candy', 'Stationary bicycle', 'Man', 'Necklace', 'Food', 'Wine', 'Office supplies', 'Baked goods', 'Guitar', 'Motorcycle', 'Pear', 'Fruit', 'Cosmetics', 'Earrings', 'Lipstick', 'Human body', 'Bookcase', 'Land vehicle', 'Bottle', 'Plant', 'Dairy', 'Woman', 'Shelf', 'Car', 'Human hair', 'Vegetable', 'Giraffe', 'Human foot']",67
Marine Engineers and Naval Architects,https://www.bls.gov/ooh/images/15081.jpg,https://www.bls.gov/ooh/images/1907.jpg,https://www.bls.gov/ooh/images/3546.jpg,https://www.bls.gov/ooh/images/1909.jpg,"['Ladder', 'Sunglasses', 'Human hand', 'Human ear', 'Human nose', 'Helmet', 'Tire', 'Jacket', 'Shorts', 'Clothing', 'Cart', 'Human mouth', 'Tower', 'Drink', 'Street light', 'Barge', 'Chair', 'Shirt', 'Toy', 'Weapon', 'Human face', 'Swim cap', 'Flower', 'House', 'Human beard', 'Human head', 'Human leg', 'Musical instrument', 'Person', 'Missile', 'Fashion accessory', 'Human arm', 'Boat', 'Dress', 'Human eye', 'Vehicle', 'Wheel', 'Medical equipment', 'Mammal', 'Girl', 'Boy', 'Football helmet', 'Watercraft', 'Man', 'Goggles', 'Poster', 'Hiking equipment', 'Jeans', 'Lifejacket', 'Window', 'Rocket', 'Building', 'Bicycle helmet', 'Hat', 'Sports uniform', 'Fish', 'Sports equipment', 'Auto part', 'Human body', 'Land vehicle', 'Glasses', 'Skyscraper', 'Sun hat', 'Woman', 'Sculpture', 'Trousers', 'Human hair', 'Microphone', 'Laptop', 'Tree', 'Office supplies']",71
Market Research Analysts,https://www.bls.gov/ooh/images/15158.jpg,https://www.bls.gov/ooh/images/2032.jpg,https://www.bls.gov/ooh/images/2033.jpg,https://www.bls.gov/ooh/images/2035.jpg,"['Toothbrush', 'Office building', 'Tool', 'Human hand', 'Book', 'Human nose', 'Human ear', 'Snack', 'Television', 'Drinking straw', 'Jacket', 'Table', 'Clothing', 'Tableware', 'Sword', 'Houseplant', 'Spatula', 'Desk', 'Suit', 'Shirt', 'Toy', 'Coat', 'Computer monitor', 'Weapon', 'Human face', 'Flower', 'Human head', 'Pen', 'Musical instrument', 'Person', 'Doll', 'Human arm', 'Dress', 'Fashion accessory', 'Human eye', 'Furniture', 'Flowerpot', 'Medical equipment', 'Mammal', 'Girl', 'Boy', 'Poster', 'Man', 'Umbrella', 'Food', 'Waste container', 'Window', 'Chopsticks', 'Office supplies', 'Guitar', 'Building', 'Box', 'Fruit', 'Picture frame', 'Human body', 'Kitchen appliance', 'Plant', 'Woman', 'Human hair', 'Laptop', 'Ball']",61
Marriage and Family Therapists,https://www.bls.gov/ooh/images/15176.jpg,https://www.bls.gov/ooh/images/3579.jpg,https://www.bls.gov/ooh/images/2117.jpg,https://www.bls.gov/ooh/images/2118.jpg,"['Tie', 'Sunglasses', 'Human hand', 'Human ear', 'Human nose', 'Book', 'Jacket', 'Couch', 'Table', 'Clothing', 'Tableware', 'Human mouth', 'Suit', 'Desk', 'Chair', 'Shirt', 'Plate', 'Human face', 'Human leg', 'Human head', 'Person', 'Human arm', 'Dress', 'Fashion accessory', 'Human eye', 'Scarf', 'Furniture', 'Vehicle', 'Medical equipment', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Man', 'Pillow', 'Food', 'Human body', 'Land vehicle', 'Glasses', 'Woman', 'Car', 'Trousers', 'Sofa bed', 'Human hair']",44
Masonry Workers,https://www.bls.gov/ooh/images/15225.jpg,https://www.bls.gov/ooh/images/2872.jpg,https://www.bls.gov/ooh/images/2874.jpg,https://www.bls.gov/ooh/images/2875.jpg,"['Animal', 'Human hand', 'Tank', 'Invertebrate', 'Tire', 'Horse', 'Couch', 'Turtle', 'Jacket', 'Lantern', 'Clothing', 'Seafood', 'Apple', 'Bat', 'Bird', 'Skull', 'Chair', 'Reptile', 'Oyster', 'Shellfish', 'Toy', 'Human face', 'Stairs', 'Squid', 'Curtain', 'Flower', 'Swim cap', 'Marine invertebrates', 'Bicycle', 'Human leg', 'Marine mammal', 'Musical instrument', 'Dog', 'Person', 'Rose', 'Footwear', 'Human arm', 'Fashion accessory', 'Boat', 'Vehicle', 'Wheel', 'Furniture', 'Mammal', 'Mushroom', 'Jeans', 'Watercraft', 'Man', 'Poster', 'Food', 'Window', 'Carnivore', 'Guitar', 'Pumpkin', 'Building', 'Fruit', 'Fish', 'Snail', 'Auto part', 'Human body', 'Plant', 'Land vehicle', 'Carrot', 'Ball', 'Woman', 'Sculpture', 'Car', 'Trousers', 'Sofa bed', 'Drum', 'Vegetable', 'Airplane', 'Tree', 'Human foot']",73
Massage Therapists,https://www.bls.gov/ooh/images/15365.jpg,https://www.bls.gov/ooh/images/2579.jpg,https://www.bls.gov/ooh/images/2581.jpg,https://www.bls.gov/ooh/images/2582.jpg,"['Human hand', 'Human ear', 'Human nose', 'Jacket', 'Clothing', 'Violin', 'Juice', 'Human mouth', 'Suit', 'Drink', 'Chair', 'Skateboard', 'Shirt', 'Coat', 'Human face', 'Flower', 'Human head', 'Human leg', 'Musical instrument', 'Person', 'Footwear', 'Human arm', 'Dress', 'Fashion accessory', 'Human eye', 'Furniture', 'Drum', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Man', 'Glove', 'Guitar', 'Cello', 'Sports uniform', 'Sports equipment', 'Lipstick', 'Human body', 'Plant', 'Bottle', 'Woman', 'Trousers', 'Human hair', 'Tree']",45
